-75.27362,39.8763,0.2869,
3731,50281 ,53036 ,Aggravated Assault Firearm,42472
3732,46292 ,44570 ,Aggravated Assault Firearm,42472
3733,57539 ,49697 ,Robbery Firearm,42474
3734,6976 ,6915 ,Motor Vehicle Theft,42478
3735,50534 ,46993 ,Theft from Vehicle,42479
3736,33109 ,57214 ,Burglary Residential,42482
3737,36386 ,17602 ,Aggravated Assault No Firearm,42490
3738,34478 ,35424 ,Rape,42508
3739,82236 ,54728 ,Theft from Vehicle,42508
3740,48375 ,62322 ,Motor Vehicle Theft,42513
3741,34267 ,34941 ,Theft from Vehicle,42513
3742,73654 ,51993 ,Burglary Residential,42516
3743,19928 ,72658 ,Theft from Vehicle,42523
3744,75085 ,51535 ,Aggravated Assault No Firearm,42535
3745,44902 ,42718 ,Theft from Vehicle,42542
3746,20436 ,26449 ,Motor Vehicle Theft,42543
3747,52637 ,40110 ,Motor Vehicle Theft,42547
3748,34596 ,41327 ,Aggravated Assault Firearm,42558
3749,42607 ,63177 ,Motor Vehicle Theft,42558
3750,61201 ,41182 ,Aggravated Assault No Firearm,42572
3751,24382 ,29344 ,Rape,42572
3752,15136 ,14906 ,Theft from Vehicle,42574
3753,43139 ,62944 ,Theft from Vehicle,42583
3754,37044 ,28549 ,Aggravated Assault Firearm,42592
3755,52021 ,61084 ,Burglary Residential,42596
3756,40120 ,54384 ,Theft from Vehicle,42598
3757,39976 ,40877 ,Burglary Residential,42608
3758,65515 ,59761 ,Burglary Residential,42612
3759,82928 ,57306 ,Burglary Residential,42623
3760,101773 ,69967 ,Aggravated Assault Firearm,42626
3761,13114 ,27719 ,Theft from Vehicle,42652
3762,55684 ,52940 ,Theft from Vehicle,42659
3763,43231 ,38053 ,Aggravated Assault No Firearm,42681
3764,44533 ,36963 ,Burglary Residential,42681
3765,12022 ,32790 ,Burglary Residential,42695
3766,52094 ,38765 ,Motor Vehicle Theft,42698
3767,93084 ,87945 ,Burglary Residential,42702
3768,30625 ,22040 ,Aggravated Assault Firearm,42716
3769,65262 ,48882 ,Burglary Residential,42719
3770,52792 ,36794 ,Aggravated Assault Firearm,42722
3771,45934 ,26100 ,Aggravated Assault Firearm,42746
3772,79254 ,62826 ,Aggravated Assault No Firearm,42750
3773,35672 ,56184 ,Motor Vehicle Theft,42756
3774,78546 ,58703 ,Burglary Non-Residential,42765
3775,11183 ,40075 ,Theft from Vehicle,42821
3776,32196 ,70553 ,Theft from Vehicle,42822
3777,42521 ,40020 ,Theft from Vehicle,42847
3778,40946 ,14791 ,Aggravated Assault Firearm,42866
3779,75123 ,49778 ,Motor Vehicle Theft,42876
3780,75483 ,74410 ,Burglary Residential,42914
3781,48891 ,49650 ,Theft from Vehicle,42917
3782,97344 ,59195 ,Burglary Residential,42926
3783,70894 ,48747 ,Burglary Residential,42928
3784,22429 ,23573 ,Theft from Vehicle,42936
3785,37800 ,52131 ,Robbery No Firearm,42942
3786,51216 ,40406 ,Burglary Residential,42958
3787,92836 ,67220 ,Robbery No Firearm,42960
3788,19465 ,20566 ,Rape,42970
3789,71215 ,59355 ,Theft from Vehicle,42976
3790,37815 ,26967 ,Theft from Vehicle,42989
3791,48524 ,33267 ,Robbery Firearm,42993
3792,38818 ,23913 ,Theft from Vehicle,42995
3793,35684 ,41203 ,Robbery Firearm,43000
3794,46853 ,41950 ,Robbery No Firearm,43005
3795,39531 ,37198 ,Motor Vehicle Theft,43051
3796,75718 ,47673 ,Theft from Vehicle,43076
3797,52349 ,34210 ,Theft from Vehicle,43097
3798,46912 ,34830 ,Aggravated Assault No Firearm,43120
3799,41125 ,30643 ,Theft from Vehicle,43121
3800,44682 ,52142 ,Aggravated Assault No Firearm,43126
3801,28196 ,54946 ,Theft from Vehicle,43142
3802,13826 ,35596 ,Motor Vehicle Theft,43156
3803,34927 ,15118 ,Burglary Residential,43170
3804,10336 ,28042 ,Burglary Residential,43181
3805,35169 ,31017 ,Burglary Residential,43182
3806,45079 ,25872 ,Burglary Residential,43190
3807,61760 ,46060 ,Motor Vehicle Theft,43203
3808,60333 ,38263 ,Robbery No Firearm,43212
3809,57120 ,40773 ,Motor Vehicle Theft,43214
3810,48857 ,32596 ,Burglary Non-Residential,43227
3811,45944 ,37132 ,Rape,43269
3812,51534 ,39690 ,Motor Vehicle Theft,43283
3813,38923 ,24532 ,Aggravated Assault Firearm,43318
3814,47438 ,35831 ,Robbery No Firearm,43350
3815,13961 ,30088 ,Theft from Vehicle,43380
3816,51908 ,38194 ,Theft from Vehicle,43389
3817,10238 ,15422 ,Robbery No Firearm,43472
3818,37701 ,34498 ,Theft from Vehicle,43515
3819,59079 ,47151 ,Robbery No Firearm,43533
3820,43088 ,48463 ,Aggravated Assault No Firearm,43580
3821,74997 ,48413 ,Theft from Vehicle,43588
3822,76154 ,51094 ,Aggravated Assault Firearm,43597
3823,45511 ,45597 ,Theft from Vehicle,43634
3824,36962 ,30757 ,Theft from Vehicle,43637
3825,44365 ,36326 ,Motor Vehicle Theft,43655
3826,52054 ,56949 ,Theft from Vehicle,43663
3827,75246 ,52581 ,Motor Vehicle Theft,43664
3828,34134 ,36486 ,Burglary Non-Residential,43673
3829,41326 ,30646 ,Motor Vehicle Theft,43680
3830,33978 ,33018 ,Robbery Firearm,43702
3831,61778 ,58572 ,Theft from Vehicle,43703
3832,58962 ,46426 ,Theft from Vehicle,43712
3833,50271 ,53024 ,Motor Vehicle Theft,43713
3834,86603 ,55440 ,Burglary Non-Residential,43730
3835,47019 ,33961 ,Aggravated Assault No Firearm,43736
3836,73279 ,48548 ,Motor Vehicle Theft,43740
3837,12593 ,14267 ,Burglary Residential,43750
3838,48859 ,42628 ,Aggravated Assault No Firearm,43754
3839,2448 ,33892 ,Burglary Non-Residential,43757
3840,36374 ,17585 ,Aggravated Assault No Firearm,43758
3841,36508 ,47446 ,Aggravated Assault No Firearm,43765
3842,42255 ,40904 ,Theft from Vehicle,43772
3843,48087 ,58766 ,Theft from Vehicle,43789
3844,36033 ,37325 ,Robbery No Firearm,43806
3845,43280 ,40753 ,Burglary Residential,43814
3846,16001 ,27936 ,Robbery No Firearm,43851
3847,42889 ,66607 ,Aggravated Assault No Firearm,43860
3848,92535 ,66226 ,Aggravated Assault No Firearm,43865
3849,17208 ,22984 ,Motor Vehicle Theft,43868
3850,16104 ,21440 ,Aggravated Assault No Firearm,43875
3851,34695 ,25903 ,Burglary Residential,43880
3852,39498 ,50537 ,Burglary Residential,43897
3853,41584 ,31044 ,Robbery No Firearm,43897
3854,42706 ,59700 ,Homicide - Criminal,43912
3855,51985 ,44048 ,Burglary Residential,43928
3856,29057 ,50891 ,Aggravated Assault No Firearm,43929
3857,68346 ,55142 ,Theft from Vehicle,43953
3858,63979 ,54675 ,Theft from Vehicle,43957
3859,37955 ,32790 ,Theft from Vehicle,43957
3860,85342 ,71094 ,Aggravated Assault Firearm,43960
3861,88801 ,58380 ,Motor Vehicle Theft,43990
3862,12913 ,29113 ,Burglary Residential,43991
3863,52795 ,35853 ,Theft from Vehicle,43997
3864,64036 ,69420 ,Burglary Residential,44005
3865,3593 ,33389 ,Theft from Vehicle,44012
3866,29794 ,57068 ,Burglary Residential,44020
3867,36629 ,35168 ,Rape,44059
3868,81434 ,55708 ,Theft from Vehicle,44073
3869,39467 ,25813 ,Theft from Vehicle,44089
3870,56446 ,36973 ,Robbery No Firearm,44119
3871,29057 ,50891 ,Robbery No Firearm,44122
3872,36181 ,53030 ,Aggravated Assault No Firearm,44123
3873,51078 ,36456 ,Robbery No Firearm,44129
3874,92002 ,67612 ,Theft from Vehicle,44129
3875,43622 ,16778 ,Motor Vehicle Theft,44143
3876,17584 ,16882 ,Theft from Vehicle,44143
3877,16082 ,17210 ,Burglary Residential,44146
3878,12881 ,27944 ,Burglary Residential,44155
3879,50793 ,52391 ,Motor Vehicle Theft,44160
3880,54112 ,50130 ,Aggravated Assault Firearm,44171
3881,12786 ,16913 ,Homicide - Criminal,44191
3882,42524 ,46033 ,Theft from Vehicle,44205
3883,44701 ,62541 ,Burglary Residential,44208
3884,82893 ,72870 ,Burglary Residential,44215
3885,19417 ,59186 ,Burglary Residential,44216
3886,13236 ,38182 ,Burglary Residential,44225
3887,37342 ,52377 ,Theft from Vehicle,44263
3888,61078 ,60291 ,Burglary Residential,44273
3889,40052 ,57677 ,Burglary Residential,44297
3890,57575 ,54786 ,Burglary Residential,44303
3891,18761 ,24590 ,Robbery No Firearm,44306
3892,30721 ,60976 ,Aggravated Assault No Firearm,44331
3893,16602 ,33301 ,Theft from Vehicle,44370
3894,41976 ,19046 ,Burglary Residential,44374
3895,14445 ,27570 ,Robbery Firearm,44379
3896,41413 ,34511 ,Robbery No Firearm,44379
3897,33608 ,64181 ,Robbery No Firearm,44382
3898,52349 ,38886 ,Theft from Vehicle,44382
3899,80255 ,55853 ,Burglary Residential,44399
3900,48230 ,39543 ,Theft from Vehicle,44407
3901,46099 ,24989 ,Theft from Vehicle,44433
3902,72705 ,48250 ,Robbery No Firearm,44452
3903,40157 ,53948 ,Robbery Firearm,44453
3904,51689 ,32925 ,Theft from Vehicle,44453
3905,41437 ,24359 ,Burglary Residential,44454
3906,65579 ,51743 ,Theft from Vehicle,44454
3907,39692 ,47287 ,Burglary Non-Residential,44455
3908,79566 ,59317 ,Theft from Vehicle,44461
3909,67388 ,52935 ,Aggravated Assault Firearm,44470
3910,52863 ,34714 ,Aggravated Assault No Firearm,44472
3911,36158 ,16663 ,Burglary Residential,44481
3912,38851 ,50931 ,Theft from Vehicle,44494
3913,16401 ,33126 ,Robbery No Firearm,44513
3914,20668 ,31204 ,Theft from Vehicle,44529
3915,52863 ,34714 ,Robbery No Firearm,44540
3916,64801 ,48429 ,Robbery Firearm,44546
3917,50726 ,51927 ,Theft from Vehicle,44548
3918,45885 ,42626 ,Motor Vehicle Theft,44557
3919,79910 ,51777 ,Robbery No Firearm,44577
3920,84880 ,67082 ,Robbery No Firearm,44587
3921,70356 ,47453 ,Burglary Residential,44597
3922,2227 ,35138 ,Motor Vehicle Theft,44599
3923,29969 ,28783 ,Burglary Residential,44640
3924,34855 ,18507 ,Motor Vehicle Theft,44701
3925,58763 ,45429 ,Robbery No Firearm,44709
3926,40807 ,14712 ,Theft from Vehicle,44742
3927,33026 ,18175 ,Motor Vehicle Theft,44748
3928,34337 ,18745 ,Burglary Residential,44766
3929,57696 ,42924 ,Aggravated Assault No Firearm,44787
3930,36027 ,17870 ,Theft from Vehicle,44821
3931,37847 ,37808 ,Robbery No Firearm,44838
3932,58354 ,45636 ,Robbery Firearm,44869
3933,45221 ,14728 ,Burglary Residential,44882
3934,51779 ,49522 ,Motor Vehicle Theft,44940
3935,72536 ,60815 ,Motor Vehicle Theft,44941
3936,86419 ,55059 ,Theft from Vehicle,44950
3937,71409 ,49245 ,Theft from Vehicle,44957
3938,41264 ,20785 ,Burglary Non-Residential,44971
3939,33753 ,26910 ,Theft from Vehicle,44990
3940,83423 ,57217 ,Burglary Residential,45008
3941,38043 ,27938 ,Robbery No Firearm,45051
3942,58046 ,45434 ,Motor Vehicle Theft,45069
3943,75722 ,49264 ,Theft from Vehicle,45071
3944,56440 ,49713 ,Motor Vehicle Theft,45085
3945,37200 ,26676 ,Burglary Residential,45111
3946,52508 ,35865 ,Motor Vehicle Theft,45113
3947,19468 ,32001 ,Robbery No Firearm,45120
3948,35495 ,41905 ,Theft from Vehicle,45128
3949,75631 ,50302 ,Aggravated Assault No Firearm,45129
3950,29574 ,64934 ,Burglary Residential,45132
3951,86355 ,55014 ,Theft from Vehicle,45138
3952,58423 ,45961 ,Motor Vehicle Theft,45143
3953,52548 ,34401 ,Burglary Non-Residential,45154
3954,32631 ,33630 ,Motor Vehicle Theft,45174
3955,70698 ,65057 ,Theft from Vehicle,45180
3956,19597 ,21917 ,Theft from Vehicle,45183
3957,37178 ,42676 ,Theft from Vehicle,45196
3958,29834 ,36366 ,Theft from Vehicle,45201
3959,53636 ,61147 ,Aggravated Assault No Firearm,45202
3960,30937 ,56193 ,Burglary Residential,45209
3961,42032 ,64194 ,Robbery Firearm,45209
3962,52616 ,34464 ,Burglary Residential,45217
3963,17125 ,20262 ,Burglary Residential,45220
3964,15744 ,16481 ,Theft from Vehicle,45223
3965,49135 ,51344 ,Aggravated Assault No Firearm,45228
3966,26067 ,31338 ,Burglary Residential,45235
3967,15867 ,24123 ,Motor Vehicle Theft,45237
3968,41873 ,16868 ,Burglary Residential,45241
3969,50493 ,57606 ,Burglary Residential,45254
3970,11031 ,12670 ,Burglary Residential,45259
3971,13833 ,32195 ,Burglary Residential,45259
3972,55037 ,52028 ,Burglary Residential,45260
3973,69252 ,50220 ,Theft from Vehicle,45269
3974,41286 ,28719 ,Burglary Residential,45284
3975,12939 ,18305 ,Burglary Residential,45291
3976,101139 ,64890 ,Theft from Vehicle,45297
3977,49764 ,42659 ,Rape,45302
3978,38514 ,25931 ,Theft from Vehicle,45311
3979,39784 ,33151 ,Motor Vehicle Theft,45321
3980,38043 ,27938 ,Burglary Residential,45333
3981,44019 ,28430 ,Aggravated Assault No Firearm,45343
3982,29024 ,15793 ,Theft from Vehicle,45346
3983,82688 ,53370 ,Theft from Vehicle,45347
3984,12072 ,36795 ,Robbery No Firearm,45351
3985,96753 ,69624 ,Aggravated Assault No Firearm,45352
3986,78541 ,50216 ,Rape,45362
3987,47942 ,32521 ,Theft from Vehicle,45377
3988,58766 ,46547 ,Theft from Vehicle,45381
3989,29447 ,62071 ,Burglary Non-Residential,45388
3990,12584 ,28610 ,Motor Vehicle Theft,45402
3991,14208 ,29512 ,Theft from Vehicle,45433
3992,35160 ,35381 ,Aggravated Assault No Firearm,45455
3993,56499 ,41851 ,Aggravated Assault No Firearm,45455
3994,87073 ,87906 ,Robbery No Firearm,45455
3995,17095 ,38913 ,Theft from Vehicle,45455
3996,33622 ,63297 ,Theft from Vehicle,45456
3997,19942 ,20133 ,Theft from Vehicle,45460
3998,66552 ,53783 ,Burglary Residential,45495
3999,95727 ,86739 ,Theft from Vehicle,45541
4000,47845 ,30045 ,Aggravated Assault Firearm,45543
4001,72973 ,56982 ,Burglary Residential,45548
4002,49800 ,50905 ,Theft from Vehicle,45551
4003,65135 ,50124 ,Burglary Residential,45599
4004,63320 ,41682 ,Motor Vehicle Theft,45604
4005,68117 ,50927 ,Burglary Residential,45619
4006,23630 ,32224 ,Aggravated Assault No Firearm,45622
4007,38947 ,37781 ,Robbery No Firearm,45625
4008,33909 ,35321 ,Burglary Residential,45628
4009,52674 ,34319 ,Theft from Vehicle,45634
4010,51005 ,45796 ,Motor Vehicle Theft,45649
4011,21690 ,32443 ,Theft from Vehicle,45652
4012,47945 ,32531 ,Aggravated Assault No Firearm,45656
4013,85142 ,78446 ,Aggravated Assault No Firearm,45665
4014,44209 ,18315 ,Aggravated Assault Firearm,45668
4015,11569 ,30405 ,Aggravated Assault No Firearm,45677
4016,68102 ,48223 ,Robbery No Firearm,45698
4017,33757 ,51427 ,Robbery No Firearm,45725
4018,65976 ,48675 ,Motor Vehicle Theft,45732
4019,32508 ,54479 ,Robbery No Firearm,45745
4020,36253 ,17097 ,Robbery Firearm,45749
4021,37627 ,26043 ,Motor Vehicle Theft,45752
4022,42785 ,49633 ,Robbery No Firearm,45752
4023,50969 ,45808 ,Aggravated Assault No Firearm,45760
4024,46481 ,55145 ,Motor Vehicle Theft,45769
4025,40013 ,34202 ,Robbery No Firearm,45769
4026,70393 ,48783 ,Robbery No Firearm,45779
4027,37627 ,26043 ,Robbery Firearm,45796
4028,37627 ,26043 ,Aggravated Assault No Firearm,45806
4029,31704 ,20325 ,Aggravated Assault No Firearm,45807
4030,50216 ,59048 ,Aggravated Assault No Firearm,45807
4031,71161 ,48041 ,Aggravated Assault No Firearm,45814
4032,41347 ,48169 ,Burglary Residential,45856
4033,101532 ,65678 ,Burglary Residential,45859
4034,38212 ,27571 ,Theft from Vehicle,45860
4035,24157 ,34093 ,Robbery Firearm,45866
4036,46638 ,45458 ,Theft from Vehicle,45870
4037,10822 ,12651 ,Aggravated Assault No Firearm,45882
4038,51513 ,58685 ,Motor Vehicle Theft,45912
4039,72696 ,60233 ,Aggravated Assault Firearm,45950
4040,14277 ,23058 ,Burglary Residential,45963
4041,48644 ,45548 ,Motor Vehicle Theft,45967
4042,68334 ,48700 ,Robbery Firearm,46002
4043,29836 ,23529 ,Robbery Firearm,46013
4044,48644 ,45548 ,Burglary Residential,46036
4045,36114 ,22391 ,Theft from Vehicle,46109
4046,32704 ,40209 ,Robbery Firearm,46132
4047,49831 ,39104 ,Robbery No Firearm,46145
4048,99650 ,65969 ,Robbery Firearm,46152
4049,16899 ,30599 ,Aggravated Assault No Firearm,46195
4050,55558 ,41566 ,Rape,46215
4051,49685 ,63047 ,Aggravated Assault No Firearm,46289
4052,80671 ,56216 ,Burglary Residential,46293
4053,45268 ,58392 ,Theft from Vehicle,46333
4054,54940 ,49281 ,Aggravated Assault Firearm,46338
4055,62076 ,47725 ,Theft from Vehicle,46362
4056,43919 ,52244 ,Theft from Vehicle,46415
4057,58171 ,54764 ,Theft from Vehicle,46419
4058,31430 ,20263 ,Theft from Vehicle,46422
4059,56393 ,41244 ,Theft from Vehicle,46436
4060,14529 ,23766 ,Burglary Residential,46437
4061,85249 ,68367 ,Burglary Non-Residential,46455
4062,46969 ,45762 ,Robbery No Firearm,46459
4063,67086 ,48043 ,Theft from Vehicle,46481
4064,66359 ,50119 ,Robbery Firearm,46511
4065,32735 ,34092 ,Robbery Firearm,46527
4066,17759 ,21488 ,Theft from Vehicle,46536
4067,18179 ,31791 ,Theft from Vehicle,46557
4068,41639 ,45920 ,Robbery No Firearm,46571
4069,34382 ,40568 ,Homicide - Criminal ,46583
4070,54632 ,42817 ,Theft from Vehicle,46583
4071,34619 ,16540 ,Robbery No Firearm,46591
4072,40838 ,45755 ,Rape,46617
4073,68326 ,48704 ,Theft from Vehicle,46623
4074,16302 ,29255 ,Burglary Residential,46628
4075,39868 ,33604 ,Burglary Residential,46630
4076,32756 ,34076 ,Robbery No Firearm,46631
4077,41791 ,64081 ,Robbery Firearm,46636
4078,2705 ,33765 ,Burglary Residential,46658
4079,77554 ,61421 ,Theft from Vehicle,46658
4080,52220 ,38559 ,Burglary Residential,46669
4081,48545 ,31040 ,Motor Vehicle Theft,46679
4082,44675 ,54865 ,Theft from Vehicle,46687
4083,49308 ,50248 ,Aggravated Assault No Firearm,46692
4084,51989 ,51204 ,Robbery Firearm,46693
4085,38270 ,66243 ,Robbery No Firearm,46693
4086,53638 ,37559 ,Robbery Firearm,46700
4087,12311 ,30454 ,Motor Vehicle Theft,46728
4088,32631 ,33630 ,Robbery Firearm,46728
4089,36819 ,39451 ,Aggravated Assault No Firearm,46737
4090,41409 ,25027 ,Motor Vehicle Theft,46742
4091,101776 ,71231 ,Burglary Residential,46750
4092,74100 ,49913 ,Theft from Vehicle,46752
4093,49471 ,54034 ,Burglary Residential,46753
4094,65359 ,48970 ,Burglary Residential,46761
4095,36293 ,35872 ,Burglary Non-Residential,46769
4096,29707 ,21811 ,Burglary Residential,46774
4097,11004 ,31202 ,Motor Vehicle Theft,46778
4098,43599 ,24759 ,Theft from Vehicle,46785
4099,90553 ,68402 ,Aggravated Assault No Firearm,46793
4100,14499 ,35313 ,Theft from Vehicle,46797
4101,41071 ,30193 ,Theft from Vehicle,46799
4102,41693 ,23478 ,Theft from Vehicle,46805
4103,46048 ,29349 ,Theft from Vehicle,46813
4104,11004 ,31202 ,Burglary Residential,46814
4105,8480 ,34506 ,Theft from Vehicle,46819
4106,18287 ,44385 ,Aggravated Assault No Firearm,46820
4107,27445 ,30078 ,Rape,46850
4108,65919 ,50937 ,Theft from Vehicle,46850
4109,39656 ,37958 ,Motor Vehicle Theft,46853
4110,35661 ,68880 ,Aggravated Assault No Firearm,46883
4111,52206 ,38599 ,Aggravated Assault No Firearm,46935
4112,89726 ,85674 ,Robbery No Firearm,46952
4113,41294 ,45430 ,Theft from Vehicle,46981
4114,35457 ,50476 ,Robbery Firearm,47009
4115,96779 ,67904 ,Rape,47020
4116,12673 ,23397 ,Burglary Residential,47042
4117,11297 ,34918 ,Theft from Vehicle,47053
4118,9240 ,27076 ,Burglary Residential,47054
4119,34054 ,31998 ,Burglary Residential,47059
4120,73753 ,66072 ,Burglary Residential,47068
4121,51966 ,41529 ,Theft from Vehicle,47069
4122,35634 ,67878 ,Burglary Residential,47076
4123,37960 ,36674 ,Theft from Vehicle,47078
4124,44755 ,25751 ,Burglary Residential,47087
4125,19192 ,53698 ,Theft from Vehicle,47105
4126,70773 ,57594 ,Burglary Non-Residential,47106
4127,58092 ,54647 ,Motor Vehicle Theft,47108
4128,9043 ,32329 ,Burglary Residential,47124
4129,43996 ,34349 ,Motor Vehicle Theft,47134
4130,19662 ,21127 ,Rape,47140
4131,72888 ,51298 ,Theft from Vehicle,47153
4132,51903 ,37734 ,Rape,47160
4133,12576 ,34406 ,Burglary Residential,47161
4134,43996 ,34349 ,Burglary Residential,47165
4135,46559 ,52978 ,Rape,47169
4136,66425 ,61869 ,Theft from Vehicle,47181
4137,76810 ,51173 ,Aggravated Assault No Firearm,47207
4138,64982 ,49074 ,Burglary Residential,47207
4139,57399 ,37489 ,Rape,47222
4140,42410 ,46572 ,Aggravated Assault Firearm,47228
4141,18834 ,27853 ,Burglary Residential,47230
4142,46297 ,47494 ,Rape,47232
4143,47585 ,62709 ,Aggravated Assault Firearm,47238
4144,43975 ,38487 ,Robbery No Firearm,47238
4145,37813 ,23812 ,Robbery Firearm,47260
4146,69406 ,71148 ,Aggravated Assault Firearm,47280
4147,104090 ,78541 ,Robbery No Firearm,47294
4148,16853 ,20040 ,Burglary Residential,47296
4149,55181 ,42132 ,Aggravated Assault No Firearm,47303
4150,60665 ,41454 ,Motor Vehicle Theft,47335
4151,45207 ,22875 ,Robbery Firearm,47352
4152,52846 ,49972 ,Burglary Residential,47411
4153,33148 ,37718 ,Theft from Vehicle,47438
4154,64947 ,50760 ,Motor Vehicle Theft,47440
4155,40421 ,19704 ,Homicide - Criminal,47457
4156,41857 ,50056 ,Burglary Residential,47459
4157,58435 ,43063 ,Robbery No Firearm,47499
4158,41917 ,40956 ,Aggravated Assault No Firearm,47508
